Regions,Sub_region,market,category,commodity,unit,year,pricetype,currency,price
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Maize flour,KG,2021,Retail,KES,63.056
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,49.08111111
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Rice,KG,2021,Retail,KES,99.25142857
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Sorghum,KG,2021,Retail,KES,52.5
Rift Valley,Turkana,Kalobeyei (Village 3),cereals and tubers,Wheat flour,KG,2021,Retail,KES,69.775
Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,451.4285714
Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (camel),KG,2021,Retail,KES,440
Rift Valley,Turkana,Kalobeyei (Village 3),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,490
Rift Valley,Turkana,Kalobeyei (Village 3),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,69.99888889
Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Salt,200 G,2021,Retail,KES,11.423
Rift Valley,Turkana,Kalobeyei (Village 3),miscellaneous food,Sugar,KG,2021,Retail,KES,119.75
Rift Valley,Turkana,Kalobeyei (Village 3),oil and fats,Oil (vegetable),L,2021,Retail,KES,211.707
Rift Valley,Turkana,Kalobeyei (Village 3),pulses and nuts,Beans (dry),KG,2021,Retail,KES,111.7
Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Bananas,Unit,2021,Retail,KES,16.14
Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Cabbage,Head,2021,Retail,KES,80
Rift Valley,Turkana,Kalobeyei (Village 3),vegetables and fruits,Kale,Bunch,2021,Retail,KES,20
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2006,Retail,KES,27.66666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2007,Retail,KES,29.16666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2008,Retail,KES,43.16666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2009,Retail,KES,46.76666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2010,Retail,KES,44.96833333
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2011,Retail,KES,59.8075
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2012,Retail,KES,65.25666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2013,Retail,KES,78.44
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2014,Retail,KES,76.76636364
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2015,Retail,KES,76.41666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2016,Retail,KES,75.45454545
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2017,Retail,KES,88.19166667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2018,Retail,KES,74.31666667
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2019,Retail,KES,64.825
Rift Valley,Turkana,Lodwar (Turkana),cereals and tubers,Maize (white),KG,2020,Retail,KES,66.90909091
Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize,KG,2021,Retail,KES,46.5
Rift Valley,Turkana,Lodwar town,cereals and tubers,Maize flour,KG,2021,Retail,KES,70.23777778
Rift Valley,Turkana,Lodwar town,cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,92.19444444
Rift Valley,Turkana,Lodwar town,cereals and tubers,Rice,KG,2021,Retail,KES,102.5966667
Rift Valley,Turkana,Lodwar town,cereals and tubers,Wheat flour,KG,2021,Retail,KES,79.28888889
Rift Valley,Turkana,Lodwar town,milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,61.17444444
Rift Valley,Turkana,Lodwar town,miscellaneous food,Salt,200 G,2021,Retail,KES,11.34888889
Rift Valley,Turkana,Lodwar town,miscellaneous food,Sugar,KG,2021,Retail,KES,113.6255556
Rift Valley,Turkana,Lodwar town,oil and fats,Cooking fat,KG,2021,Retail,KES,214.2857143
Rift Valley,Turkana,Lodwar town,oil and fats,Oil (vegetable),L,2021,Retail,KES,241.6266667
Rift Valley,Turkana,Lodwar town,pulses and nuts,Beans (dry),KG,2021,Retail,KES,119.2433333
Rift Valley,Turkana,Lodwar town,vegetables and fruits,Bananas,Unit,2021,Retail,KES,19.62444444
Rift Valley,Turkana,Lodwar town,vegetables and fruits,Cabbage,Head,2021,Retail,KES,100
Rift Valley,Turkana,Lodwar town,vegetables and fruits,Kale,Bunch,2021,Retail,KES,20
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize,KG,2021,Retail,KES,46.124
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Maize flour,KG,2021,Retail,KES,68.73625
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Potatoes (Irish),KG,2021,Retail,KES,48.84875
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Rice,KG,2021,Retail,KES,107.3642857
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Sorghum,KG,2021,Retail,KES,43
Rift Valley,Turkana,Mogadishu (Kakuma),cereals and tubers,Wheat flour,KG,2021,Retail,KES,71.43
Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (beef),KG,2021,Retail,KES,452.7783333
Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (camel),KG,2021,Retail,KES,408.3333333
Rift Valley,Turkana,Mogadishu (Kakuma),"meat, fish and eggs",Meat (goat),KG,2021,Retail,KES,443
Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,Milk (UHT),500 ML,2021,Retail,KES,74.1175
Rift Valley,Turkana,Mogadishu (Kakuma),milk and dairy,"Milk (camel, fresh)",L,2021,Retail,KES,170
Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Salt,200 G,2021,Retail,KES,12.6
Rift Valley,Turkana,Mogadishu (Kakuma),miscellaneous food,Sugar,KG,2021,Retail,KES,118.44625
Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Cooking fat,KG,2021,Retail,KES,195
Rift Valley,Turkana,Mogadishu (Kakuma),oil and fats,Oil (vegetable),L,2021,Retail,KES,214.1125
Rift Valley,Turkana,Mogadishu (Kakuma),pulses and nuts,Beans (dry),KG,2021,Retail,KES,110.09375
Rift Valley,Turkana,Mogadishu (Kakuma),vegetables and fruits,Bananas,Unit,2021,Retail,KES,19.58375
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2006,Wholesale,KES,13.9875
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2007,Wholesale,KES,10.64666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2008,Wholesale,KES,17.51
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2009,Wholesale,KES,23.56666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2010,Wholesale,KES,22.55666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2011,Wholesale,KES,17.97666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2012,Wholesale,KES,31.08
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2013,Wholesale,KES,28.26
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2014,Wholesale,KES,30.36333333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2015,Wholesale,KES,24.42666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2016,Wholesale,KES,28.0875
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2017,Wholesale,KES,36.31
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2018,Wholesale,KES,28.88333333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2019,Wholesale,KES,19.895
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2020,Wholesale,KES,31.2225
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize,KG,2021,Wholesale,KES,25.8625
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2006,Wholesale,KES,1265.53
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2007,Wholesale,KES,1139.138333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2008,Wholesale,KES,1644.916667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2009,Wholesale,KES,2490.083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2010,Wholesale,KES,1590.166667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2011,Wholesale,KES,2774.083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2012,Wholesale,KES,2796.545455
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2013,Wholesale,KES,2663.583333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2014,Wholesale,KES,2801.904167
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2015,Wholesale,KES,2386.708333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2016,Wholesale,KES,2521.45
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2017,Wholesale,KES,3527.458333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2018,Wholesale,KES,1984.4025
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2019,Wholesale,KES,2714.208333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Maize (white),90 KG,2020,Wholesale,KES,3000
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Maize (white, dry)",90 KG,2021,Wholesale,KES,3240.666667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2006,Wholesale,KES,627.4963636
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2007,Wholesale,KES,721.6516667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2008,Wholesale,KES,759.535
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2009,Wholesale,KES,1114.211667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2010,Wholesale,KES,820.6866667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2011,Wholesale,KES,1220.318333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2012,Wholesale,KES,1574.086364
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2013,Wholesale,KES,1280.595
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2014,Wholesale,KES,1529.775833
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2015,Wholesale,KES,1395.018333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2016,Wholesale,KES,1590.795455
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2017,Wholesale,KES,1963.020833
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2018,Wholesale,KES,1907.944167
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2019,Wholesale,KES,1718.958333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Potatoes (Irish),50 KG,2020,Wholesale,KES,1821.943333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,"Potatoes (Irish, white)",50 KG,2021,Wholesale,KES,1358.89
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Rice (aromatic),50 KG,2021,Wholesale,KES,5164.333333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2006,Wholesale,KES,1138.277273
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2007,Wholesale,KES,1369.986667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2008,Wholesale,KES,1641.088333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2009,Wholesale,KES,2963.083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2010,Wholesale,KES,3226.833333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2011,Wholesale,KES,3374.083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2012,Wholesale,KES,4162.454545
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2013,Wholesale,KES,4866.333333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2014,Wholesale,KES,5739.481667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2015,Wholesale,KES,5275.416667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2016,Wholesale,KES,5113.636364
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2017,Wholesale,KES,6784.218333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2018,Wholesale,KES,6066
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2019,Wholesale,KES,5419.166667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum,90 KG,2020,Wholesale,KES,5400
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum (red),90 KG,2021,Wholesale,KES,4629.5
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),cereals and tubers,Sorghum (white),90 KG,2021,Wholesale,KES,5952
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2006,Wholesale,KES,43.095
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2007,Wholesale,KES,45.9175
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2008,Wholesale,KES,69.27555556
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2009,Wholesale,KES,68.319
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2010,Wholesale,KES,62.27083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2011,Wholesale,KES,77.557
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2012,Wholesale,KES,72.1725
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2013,Wholesale,KES,72.59583333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2014,Wholesale,KES,77.505
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2015,Wholesale,KES,75.02
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2016,Wholesale,KES,64.9225
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2017,Wholesale,KES,84.17
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2018,Wholesale,KES,68.07916667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans,KG,2019,Wholesale,KES,69.79142857
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dolichos),90 KG,2021,Wholesale,KES,12216
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2006,Wholesale,KES,2767.75
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2007,Wholesale,KES,2711.75
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2008,Wholesale,KES,4092.083333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2009,Wholesale,KES,4762.25
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2010,Wholesale,KES,4079.583333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2011,Wholesale,KES,6559.583333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2012,Wholesale,KES,6894.454545
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2013,Wholesale,KES,7477.583333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2014,Wholesale,KES,7858.9375
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2015,Wholesale,KES,6887.805833
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2016,Wholesale,KES,7479
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2017,Wholesale,KES,9011.270833
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2018,Wholesale,KES,7654.843333
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2019,Wholesale,KES,8716.375
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (dry),90 KG,2020,Wholesale,KES,9150
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (kidney),90 KG,2021,Wholesale,KES,6828.75
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (rosecoco),90 KG,2021,Wholesale,KES,8887.5
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),pulses and nuts,Beans (yellow),90 KG,2021,Wholesale,KES,9273.5
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Cabbage,126 KG,2021,Wholesale,KES,5300.4
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Kale,50 KG,2021,Wholesale,KES,4000
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Onions (dry),13 KG,2021,Wholesale,KES,783.7066667
Rift Valley,Uasin Gishu,Eldoret town (Uasin Gishu),vegetables and fruits,Tomatoes,64 KG,2021,Wholesale,KES,5108.333333
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Millet (finger),90 KG,2021,Wholesale,KES,9780
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, red)",50 KG,2021,Wholesale,KES,2000
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,2021,Wholesale,KES,2000
Rift Valley,West Pokot,Lomut (West Pokot),cereals and tubers,Sorghum (red),90 KG,2021,Wholesale,KES,3780
Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,2021,Wholesale,KES,7511.666667
Rift Valley,West Pokot,Lomut (West Pokot),pulses and nuts,Beans (yellow),90 KG,2021,Wholesale,KES,10800
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Cabbage,126 KG,2021,Wholesale,KES,4214
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Kale,50 KG,2021,Wholesale,KES,1815.333333
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Onions (dry),13 KG,2021,Wholesale,KES,650
Rift Valley,West Pokot,Lomut (West Pokot),vegetables and fruits,Tomatoes,64 KG,2021,Wholesale,KES,2938.8
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Maize (white, dry)",90 KG,2021,Wholesale,KES,2774
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Millet (finger),90 KG,2021,Wholesale,KES,8346.416667
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,"Potatoes (Irish, white)",50 KG,2021,Wholesale,KES,773.5
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Rice (aromatic),50 KG,2021,Wholesale,KES,5000
Rift Valley,West Pokot,Makutano (West Pokot),cereals and tubers,Sorghum (red),90 KG,2021,Wholesale,KES,4749
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (dolichos),90 KG,2021,Wholesale,KES,8825
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (kidney),90 KG,2021,Wholesale,KES,6615
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (rosecoco),90 KG,2021,Wholesale,KES,6498
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Beans (yellow),90 KG,2021,Wholesale,KES,9805
Rift Valley,West Pokot,Makutano (West Pokot),pulses and nuts,Cowpeas,90 KG,2021,Wholesale,KES,10845
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Cabbage,126 KG,2021,Wholesale,KES,2422.483333
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Kale,50 KG,2021,Wholesale,KES,773.0833333
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Onions (dry),13 KG,2021,Wholesale,KES,861.3333333
Rift Valley,West Pokot,Makutano (West Pokot),vegetables and fruits,Tomatoes,64 KG,2021,Wholesale,KES,3809.866667
